gene_id,p22074-s001,p22074-s002,p22074-s003,p22074-s004,p22074-s005,p22074-s006,p22074-s007,p22074-s008,p22074-s009,p22074-s010,p22074-s011,p22074-s012
Gm47268,0,0,0,0,0,4,0,1,1,1,6,1
Gm32511,1,3,2,2,0,1,0,0,0,0,1,0
Aldh1a2,0,0,7,1,0,0,0,0,0,0,0,0
Gm48124,0,0,0,0,0,0,0,0,0,0,0,0
Polr2m,3755,3981,3992,4295,658,3749,4079,4159,3841,4940,5238,3566
Myzap,2,0,1,0,0,1,8,9,9,1,3,5
Gm6018,0,0,0,0,0,0,0,0,0,0,0,0
Cgnl1,979,1374,1151,1790,277,1788,2411,2372,2119,2589,1980,1843
Gm27220,0,0,0,0,0,0,0,0,0,0,0,0
Gm37660,4,4,2,3,0,1,8,3,4,4,1,6
Tcf12,740,810,756,824,139,640,928,890,761,956,1025,724
Gm38057,3,0,4,3,0,3,1,4,3,10,4,1
Gm38111,0,0,0,0,0,1,0,1,0,0,0,0
Gm18821,0,2,0,3,0,0,0,0,0,3,0,0
Gm37879,0,2,0,5,0,2,0,2,0,5,0,1
Gm27152,0,0,0,1,0,0,0,0,0,0,0,0
Gm37663,0,0,0,0,0,2,2,0,1,1,0,1
Gm37023,0,0,0,0,0,0,0,0,0,0,0,0
A430027C01Rik,0,1,0,1,0,0,0,0,5,2,4,0
Gm27450,0,0,0,0,0,0,1,0,0,0,0,0
Gm37137,0,0,3,1,0,0,5,0,3,8,2,1
Rpl15.ps2,2,3,9,7,0,3,0,6,0,2,5,1
Gm25045,0,0,0,0,0,0,0,0,0,0,0,0
Gm7863,0,0,0,0,0,0,0,0,0,0,0,0
Uba52.ps,1,0,7,2,0,3,4,1,0,1,2,1
Gm27159,0,0,0,0,0,0,0,0,0,0,0,0
Gm27188,0,0,0,0,0,0,0,0,0,0,0,0
Gm7870,0,1,0,0,0,0,0,0,0,0,0,0
Gm25163,0,0,0,0,0,0,0,0,0,0,0,0
Gm27253,0,0,0,0,0,1,1,2,0,0,0,0
Zfp280d,242,217,244,271,46,224,381,359,277,350,368,264
Gm19353,0,1,0,1,0,1,0,0,0,0,0,0
Gm17828,0,0,0,0,0,0,0,1,0,1,0,1
Gm37983,0,0,0,0,0,0,0,0,0,0,0,0
Gm37303,0,0,0,0,0,0,0,2,0,0,0,0
Gm37581,0,0,0,0,0,0,0,0,0,0,0,0
BC065403,0,0,0,0,0,0,0,0,0,0,0,0
Gm37150,0,0,0,0,0,0,0,0,0,0,0,0
Gm27230,0,0,0,0,0,0,0,0,0,0,0,0
Gm27255,0,0,0,0,0,0,0,0,0,0,0,0
Gm27254,0,0,0,0,0,0,0,0,0,2,0,0
Mns1,10,10,8,4,0,6,11,9,6,6,2,2
Gm36948,0,0,0,0,0,0,0,0,0,0,0,0
Gm27231,0,0,0,0,0,0,0,0,0,0,0,0
Tex9,21,30,31,18,5,22,23,23,14,29,16,17
Gm28010,0,0,0,0,0,0,0,0,0,0,0,0
X4930509E16Rik,0,1,1,0,0,0,0,0,3,0,0,2
Rfx7,494,531,361,647,115,548,525,576,438,605,585,372
Gm19427,0,1,0,0,0,1,0,0,2,0,3,0
Gm37105,3,0,0,0,0,1,0,1,0,0,0,0
Gm18014,0,0,0,0,0,0,0,0,0,0,0,0
Gm27241,0,0,0,0,0,1,0,0,0,1,0,0
Gm27232,0,0,0,0,0,0,0,0,0,0,0,0
Gm23057,0,0,0,0,0,0,0,0,0,0,0,0
Nedd4,10263,12454,10341,11396,1735,10134,13165,13130,11931,14606,14320,10966
A530064N14Rik,6,6,6,5,3,8,12,6,7,2,1,2
Gm7265,4,1,3,0,0,2,4,5,4,2,1,5
Gm37955,1,0,0,0,1,0,0,2,1,0,0,0
Gm36936,4,2,6,4,0,10,4,3,5,5,6,1
Gm27204,0,0,0,0,0,0,0,0,0,0,0,0
Prtg,0,0,0,0,0,0,0,3,0,1,0,0
Gm27203,0,0,0,0,0,0,0,0,0,0,0,0
A730062M13Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm37234,0,0,0,1,0,0,0,0,0,0,0,0
Pygo1,7,8,4,4,0,3,0,0,0,2,8,2
Dnaaf4,0,0,0,0,0,0,0,0,0,0,0,0
Gm44503,0,0,0,0,0,0,0,0,0,0,0,0
Gm23567,0,0,1,0,0,0,0,0,0,0,0,0
Gm37710,0,0,0,0,0,0,0,0,0,0,0,0
Ccpg1os,114,139,134,80,11,69,93,83,69,129,98,78
Ccpg1,3,3,9,11,0,7,5,3,2,5,11,3
Gm27353,0,1,0,0,1,0,1,0,0,4,1,0
Pigb,344,376,413,323,48,307,473,418,386,581,439,326
Gm38192,0,0,2,2,0,0,0,0,1,0,2,1
Pigbos1,106,86,124,94,5,124,103,93,43,79,64,65
Rab27a,8,17,6,3,0,14,10,8,10,21,10,8
Gm27186,0,0,0,0,0,0,0,0,0,0,0,0
Khdc3,4,0,3,0,0,0,0,0,0,0,0,0
Gm20509,0,0,0,0,0,0,0,0,0,0,0,0
Rsl24d1,597,797,740,830,123,594,793,868,711,893,974,691
Gm38215,0,0,0,0,0,0,0,0,0,0,0,0
Gm5745,1,0,0,1,0,1,0,0,1,0,0,0
Gm27211,0,0,0,0,0,0,0,0,0,0,0,0
Unc13c,0,0,0,0,0,0,0,0,0,0,0,0
Gm37611,0,0,0,0,0,0,0,0,0,0,0,0
Gm27148,0,0,0,0,0,0,0,0,0,0,0,0
Gm25105,0,0,0,0,0,0,0,0,0,0,0,0
Gm37326,0,0,0,0,0,0,0,0,0,0,0,0
n.R5s86,0,0,0,0,0,0,0,0,0,0,0,0
Wdr72,2,0,0,0,2,0,0,0,0,0,0,0
Gm24141,0,0,0,0,0,0,0,0,0,0,0,0
Nr1h2.ps,0,0,0,0,0,0,0,0,0,0,0,0
Gm28622,0,0,0,0,0,0,0,0,0,0,0,0
Gm27189,0,0,0,0,0,0,0,0,0,0,0,0
Gm27233,0,0,0,0,0,0,0,0,0,0,0,0
Gm22315,0,0,0,0,0,0,0,0,0,0,0,0
Gm16551,110,157,98,74,15,99,48,56,57,42,119,71
Gm20649,0,0,0,0,0,0,0,0,0,0,0,0
Gm28182,0,0,1,2,0,0,0,0,1,0,0,3
Onecut1,132,160,195,121,14,116,52,69,66,104,119,89
Fam214a,902,966,901,781,90,645,999,900,903,1134,1020,755
Arpp19,2626,2772,3362,2607,345,2597,3949,3663,2560,3615,3107,2585
Gm2981,0,6,4,30,1,6,7,4,2,13,6,10
Myo5a,29,37,29,70,13,88,41,63,50,66,50,40
Gm9719,0,0,0,0,0,0,0,0,0,0,0,0
Gm16353,0,0,0,0,0,0,0,0,0,0,0,0
Myo5c,4,15,8,5,2,15,65,31,66,46,34,43
Gnb5,174,169,149,128,34,146,134,112,65,142,157,109
Gm19531,4,0,0,0,0,0,0,1,0,0,1,1
Gm48677,3,1,1,1,0,5,0,0,0,1,2,0
Bcl2l10,0,0,0,0,0,0,0,0,0,0,0,0
Mapk6,3042,3545,3076,5665,873,4347,4517,5160,4652,4771,4717,3383
Gm18015,0,0,0,0,0,0,0,0,0,0,0,0
Gm5366,0,0,0,0,0,0,0,0,0,0,0,0
X4933433G15Rik,1,2,3,0,0,3,0,0,0,0,2,2
Leo1,731,842,724,819,147,711,712,742,697,864,1106,704
Gm7972,1,2,5,4,0,3,6,0,3,1,4,1
Tmod3,2190,2282,2580,2714,428,2556,2684,3151,2270,2951,3027,2538
Gm48789,0,0,1,0,0,1,0,0,0,0,1,0
Tmod2,0,0,0,0,0,0,0,0,0,0,0,1
Gm48822,0,0,0,0,0,0,0,0,0,0,0,0
Lysmd2,422,422,431,318,58,308,357,491,311,410,476,329
Scg3,0,1,0,0,0,0,0,0,2,0,1,0
Gm37871,0,0,0,0,0,0,0,0,0,0,0,0
Gm3671,4,1,3,7,0,1,0,2,4,5,2,1
Bmp5,1,3,1,5,0,3,3,4,7,5,2,2
Gm47723,0,0,0,0,0,0,0,0,0,0,0,0
Gm26903,0,0,0,0,0,0,0,0,0,1,0,0
Gm44355,0,0,0,0,0,0,0,0,0,0,0,0
Gm34005,0,0,0,0,0,0,0,0,0,0,0,0
Gm25300,0,0,0,0,0,0,0,0,0,0,0,0
Hmgcll1,0,1,1,0,0,0,4,1,2,3,2,2
Gm38083,0,0,0,0,0,0,0,0,0,0,0,0
Gfral,0,0,0,0,0,0,0,0,0,0,0,0
Hcrtr2,0,0,0,0,0,0,0,0,0,0,0,0
Gm27234,0,0,0,0,0,0,0,0,0,0,0,0
Fam83b,4,4,2,5,3,3,10,5,3,2,11,9
Gm27156,0,0,0,0,0,0,0,0,0,0,0,0
Gm27245,0,0,0,0,0,0,0,0,0,0,0,0
Gm22938,0,0,0,0,0,0,0,0,0,0,0,0
Gm34158,0,0,0,0,0,0,0,0,0,0,0,0
Gm27155,0,0,0,0,0,0,0,0,0,0,0,0
Gm23791,0,0,0,0,0,0,0,0,0,0,0,0
Gm47800,0,0,0,0,0,0,0,0,0,0,0,0
Gm18486,0,0,0,0,0,0,0,0,0,0,0,0
Tinag,7,3,2,3,0,0,15,13,7,15,22,14
Gm27158,0,0,0,0,0,0,0,0,0,0,0,0
Gm19541,0,0,0,0,0,0,0,0,0,0,0,0
Gm5746,0,0,0,0,0,0,0,0,0,0,0,0
Mlip,0,0,0,0,0,0,0,0,0,0,0,0
Gm27210,0,0,0,0,0,0,0,0,0,0,0,0
Gm38254,0,0,0,0,0,0,0,0,0,0,0,0
X4930590H14Rik,0,0,0,0,0,0,0,0,0,0,0,0
X5730403I07Rik,0,0,0,0,0,0,0,0,0,0,0,0
Lrrc1,58,75,69,115,14,85,63,71,80,91,96,72
Gm19569,1,1,0,0,0,0,0,0,0,0,0,1
Gm21013,0,0,0,0,0,0,0,0,0,0,0,0
Gm25250,0,0,0,0,0,0,0,0,0,0,0,0
Klhl31,5,5,1,6,0,13,6,8,4,13,6,11
Gm47790,1,1,4,1,0,3,1,3,2,2,3,1
Gm47789,0,1,1,4,1,1,1,7,2,5,2,1
Gm47795,4,1,2,4,0,6,2,4,0,6,1,1
Gclc,123036,138499,137691,220565,33677,204883,251635,247166,222057,256370,267466,200896
Gm34654,1,1,0,3,0,2,0,0,0,0,0,0
Gm47818,1,0,0,1,0,0,0,0,0,1,0,0
Gm19572,0,0,0,0,0,0,0,0,0,0,0,0
Gm47824,0,0,0,0,0,0,0,0,0,0,0,0
Elovl5,2382,2669,2637,2372,337,2141,2698,2796,2597,3150,3054,2294
Gm34829,0,0,0,0,0,3,0,1,1,2,0,1
Gm23609,0,0,0,0,0,0,0,0,0,0,0,0
Gm39375,0,0,0,0,0,0,1,0,0,0,0,1
Gm47829,0,0,0,0,0,0,0,0,0,0,0,0
Gcm1,0,0,0,0,0,0,2,0,0,0,0,0
Gm8058,0,0,0,0,0,0,0,0,0,0,0,0
Fbxo9,1200,1179,1326,1396,240,1133,1747,1586,1477,1751,1812,1241
Cilk1,637,798,738,766,110,737,1274,1332,1077,1368,1274,1000
Rn7sk,33,21,39,52,8,70,46,27,9,23,12,7
C920006O11Rik,28,39,18,32,5,46,37,46,40,57,55,46
Gsta4,1253,1043,1101,2683,332,2065,2473,2354,1799,2245,2100,1498
Gm3126,0,0,0,0,2,0,2,1,0,0,1,5
Gsta1,679,693,824,1348,215,1321,2235,2327,1632,1966,1888,1353
Dppa5b,1,0,0,3,0,2,3,0,1,0,0,0
Gm3776,808,1069,780,1686,354,1494,2632,2979,2465,2645,2865,1848
Dppa5c,0,0,0,0,0,0,0,0,1,0,0,0
Gm10639,2,6,0,4,0,6,34,20,19,17,10,14
Omt2a,0,0,0,0,0,0,0,0,0,0,0,0
Gm8074,0,0,0,0,0,0,0,0,0,0,0,0
Omt2b,0,0,0,0,0,0,0,0,0,0,0,0
Gsta2,210,226,220,354,42,334,1196,1067,790,905,742,569
Dppa5a,0,1,0,1,0,3,0,0,1,0,0,0
Ooep,0,0,0,0,0,0,0,0,0,0,0,0
Gm8087,0,0,0,0,0,0,0,0,0,0,0,0
X4930542C12Rik,0,0,0,0,0,0,0,0,0,0,0,0
Ddx43,0,0,0,0,0,0,0,0,0,0,0,0
Gm8093,0,0,0,0,0,0,0,0,0,0,0,0
Cgas,2,4,2,6,4,1,1,5,6,0,1,9
Gm17324,1,1,1,1,0,4,3,1,3,1,1,3
Mto1,853,800,846,843,126,820,979,859,819,996,1048,787
Eef1a1,47308,49083,41868,50044,7679,42750,46681,49746,44267,55833,56695,36841
Gm26377,0,0,0,0,0,0,0,0,0,0,0,0
Gm47430,1,2,1,4,2,9,8,3,3,18,7,7
Slc17a5,1750,1864,1881,1580,251,1407,2432,2209,2142,2622,2424,1981
Cd109,24,40,26,70,7,69,14,20,8,21,29,9
X4921509A06Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm47497,0,0,0,0,0,0,0,0,0,0,0,0
Gm46138,0,0,0,0,0,0,0,0,0,0,0,0
Gm8116,9,15,9,36,1,10,14,9,10,17,17,9
Gm47498,0,0,0,0,0,0,0,0,0,0,0,0
Gm18863,0,0,0,0,0,0,0,0,0,0,0,0
Gm35024,0,0,0,0,0,0,0,0,0,0,0,0
Gm47499,0,0,0,0,0,0,0,0,0,0,0,0
Gm47501,0,0,0,0,0,0,0,0,0,0,0,0
Gm28620,0,0,0,0,0,0,0,0,0,0,0,0
Gm47500,0,0,0,0,0,0,0,0,0,0,0,0
Gm49264,0,0,0,0,0,0,0,0,0,0,0,0
Aldoa.ps3,0,0,0,0,0,0,0,0,0,0,0,0
Aldoa.ps4,0,3,12,8,0,16,2,3,0,1,5,2
Gm39377,0,0,0,0,0,0,0,0,0,0,0,0
Gm35262,0,0,0,0,0,0,0,0,0,0,0,0
Gm10635,0,0,0,0,0,0,0,0,0,0,0,0
Gm8125,0,0,0,0,0,0,0,0,0,0,0,0
Col12a1,1285,1229,1069,2465,369,2261,803,1000,1034,1433,1500,906
X4930562D21Rik,8,10,12,13,6,19,9,2,9,19,6,8
Cox7a2,5374,4981,6369,6261,822,6016,5102,4719,3075,4518,4638,3446
Tmem30a,4436,4562,4791,5217,754,4569,5274,5636,4126,5575,4815,4157
X4930429F24Rik,0,0,0,5,0,0,1,2,0,0,0,2
Filip1,0,1,0,0,0,0,0,0,0,0,0,0
Gm20477,0,0,0,0,0,0,0,0,0,0,0,0
Gm3211,0,0,0,0,0,0,0,0,0,0,0,0
Gm8131,0,0,0,0,0,0,0,0,0,0,0,0
Gm25433,0,0,0,0,0,0,0,0,0,0,0,0
Gm46146,0,0,0,0,0,0,0,0,0,0,0,0
Senp6,1508,1838,1516,2279,376,1713,2227,2265,2332,2502,2397,1770
Gm20648,0,0,0,0,0,0,2,0,2,0,0,0
Gm17477,2,1,6,10,0,9,8,2,4,9,11,2
Myo6,1477,1608,1433,1541,228,1318,1865,2006,1908,1974,1968,1500
Gm27227,0,0,0,0,0,0,0,0,0,3,0,0
Impg1,0,0,0,0,0,0,0,0,0,0,0,0
Gm18292,0,0,0,0,0,0,0,0,0,0,0,0
Gm48387,0,0,0,0,0,0,0,0,0,0,0,0
Gm39380,0,0,0,0,0,0,0,0,0,0,0,0
Gm27224,0,0,0,0,0,0,0,0,0,0,0,0
Gm27225,0,0,0,0,0,0,0,0,0,0,0,0
Gm26713,0,0,0,0,0,0,0,0,0,0,0,0
Gm8151,0,0,0,0,0,0,0,0,0,0,0,0
Gm27226,0,0,0,0,0,0,0,0,0,0,0,0
Htr1b,0,0,0,0,0,0,0,0,0,0,0,0
D430036J16Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm9531,17,19,21,98,9,22,38,29,28,50,26,22
Gm26907,0,0,0,0,0,0,0,0,0,0,0,0
Mei4,0,1,1,0,0,0,1,5,0,2,3,2
Gm37837,0,0,0,0,0,0,0,0,0,0,0,0
Gm19228,0,0,0,0,0,0,0,0,0,0,0,0
Gm15896,0,0,0,0,0,0,0,0,0,0,0,0
Gm23748,0,0,0,0,0,0,0,0,0,0,0,0
Gm35548,0,0,0,0,0,0,0,0,0,0,0,0
X1700063H06Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm22836,0,0,0,0,0,0,0,0,0,0,0,0
Gm24393,0,0,0,0,0,0,0,0,0,0,0,0
Gm27249,0,0,0,0,0,0,0,0,0,0,0,0
Irak1bp1,22,16,30,6,0,28,38,30,35,29,20,15
Phip,427,520,448,913,132,637,788,697,724,875,754,678
Gm39383,0,0,0,0,0,0,0,0,0,0,0,0
Gm27248,0,0,0,0,0,0,0,0,0,0,0,0
Gm38398,0,0,0,0,0,0,2,0,0,0,1,0
Hmgn3,17,20,16,32,2,29,45,39,21,34,16,17
Gm2065,0,0,0,0,0,0,0,0,0,1,0,0
Gm29054,0,0,0,0,0,0,1,0,0,0,0,0
Gm38279,0,0,0,0,0,0,0,0,0,0,0,0
Gm27216,157,129,128,192,14,162,99,93,56,83,81,67
Gm46123,0,0,0,0,0,0,0,0,0,0,0,0
Lca5,20,11,21,7,2,11,22,11,16,42,21,13
Rps27a.ps2,8,2,1,3,0,2,1,7,8,4,4,4
Gm2087,0,0,0,0,0,0,0,0,0,0,0,0
Gm37307,0,0,0,0,0,0,0,0,0,0,0,0
Gm28552,0,0,0,0,0,0,0,0,0,0,0,0
Gm28477,0,0,0,0,0,0,0,0,0,0,0,0
Sh3bgrl2,2746,3072,2977,4000,561,3891,5105,4857,4536,5017,4910,3909
Gm39384,2,2,0,2,0,3,0,1,1,4,1,0
Gm36120,0,0,0,0,0,0,0,0,0,0,0,0
Gm2109,0,0,0,0,0,0,0,0,0,0,0,0
Elovl4,4,0,0,5,0,1,3,2,2,3,3,3
Ttk,0,1,2,0,0,0,9,3,6,10,10,8
Gm36278,0,0,0,0,0,0,0,0,0,1,1,0
Bckdhb,423,467,540,458,43,414,495,528,441,582,571,483
Gm29163,0,1,0,2,0,0,0,3,0,1,0,0
Gm29164,0,0,0,1,0,0,0,0,0,0,0,0
Gm46124,4,0,0,0,0,0,0,0,0,0,0,0
Gm26146,0,0,0,0,0,0,0,0,0,0,0,0
Gm18487,0,0,0,0,0,0,0,0,0,0,0,0
Gm8226,0,0,0,0,0,2,0,0,1,2,0,0
Gm39388,0,0,0,0,0,0,0,0,0,0,0,0
Gm26126,0,0,0,0,0,0,0,0,0,0,0,0
Gm48811,0,0,0,0,0,0,0,0,0,0,0,0
X4930554C24Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm48820,0,0,0,0,0,0,0,0,0,0,0,0
Gm28625,0,0,0,0,0,0,0,0,0,0,0,0
Gm48821,0,0,0,0,0,0,0,0,0,0,0,0
Gm8228,1,4,1,3,0,1,0,2,2,8,6,2
Gm28070,0,0,0,0,0,0,0,0,0,0,0,0
Gm48830,0,0,0,0,0,0,0,0,0,0,0,0
Gm48831,0,0,0,0,0,0,0,0,0,0,0,0
Gm11114,0,0,0,0,0,0,0,0,0,0,0,0
Tent5a,1222,1241,1096,1956,298,1796,797,922,771,1209,1319,869
Gm48832,0,0,0,0,1,0,0,0,0,0,0,0
Gm36927,0,0,0,0,0,0,0,0,0,0,0,0
Gm48833,0,0,0,0,0,0,0,0,0,0,0,0
Gm25125,0,0,0,0,0,0,0,0,0,0,0,0
Gm48834,0,0,0,0,0,0,0,0,0,0,0,0
Gm48842,0,0,0,0,0,0,0,0,0,0,0,0
Ibtk,2087,2827,2184,3018,483,2459,3517,3504,3478,3859,4309,3067
X4933431K14Rik,7,12,6,7,1,4,3,13,8,5,11,8
Gm22830,0,0,0,0,0,0,0,0,0,0,0,0
Gm5619,1,0,1,0,0,0,0,3,1,0,4,0
Gm18766,0,0,0,0,0,0,0,0,0,0,0,0
X9330154J02Rik,0,0,0,0,0,0,0,0,0,0,0,0
Tpbg,1,5,2,2,0,3,18,7,1,7,6,1
Gm47604,0,0,0,0,0,0,0,0,0,0,0,0
Gm18016,0,0,0,0,0,0,0,0,0,0,0,0
Ube2cbp,63,131,93,142,24,125,156,226,189,178,261,155
Gm16202,0,0,0,0,0,0,0,0,0,1,0,0
Dop1a,472,670,431,617,101,480,635,627,661,834,874,568
Gm17530,5,6,1,1,0,2,0,1,7,5,0,0
Pgm3,803,1040,864,682,102,697,437,573,513,742,870,612
Rwdd2a,5,6,9,5,0,5,7,1,3,5,10,3
Me1,6730,7851,7810,9405,1471,9765,14326,13202,12331,13137,12567,10010
Gm38230,0,0,2,2,1,0,4,0,4,1,0,1
A330041J22Rik,0,1,0,0,0,0,0,0,0,0,0,0
Gm25949,0,0,0,0,0,0,0,0,0,0,0,0
Gm22138,0,0,0,0,0,0,0,0,0,0,0,0
Gm37484,0,0,0,0,0,0,0,0,0,0,0,0
Prss35,0,0,0,0,0,0,0,0,0,0,0,2
Snap91,0,1,2,0,2,0,0,1,0,0,0,0
Gm37941,0,0,0,0,0,0,0,0,0,0,0,0
Gm36539,0,0,0,0,0,0,0,0,0,0,0,0
Ripply2,0,0,0,0,0,0,0,0,0,0,0,0
Cyb5r4,2290,2621,2360,2406,349,2170,2641,2625,2462,2888,3164,2153
Gm8282,0,0,0,0,0,0,0,0,0,0,0,0
Mrap2,0,0,2,0,0,0,1,1,2,0,0,0
Gm37012,0,0,0,0,0,2,1,0,0,0,2,0
Cep162,179,220,220,185,41,165,247,259,247,353,307,288
Gm24649,0,0,0,0,0,0,0,0,0,0,0,0
Gm9540,0,1,1,0,0,1,0,0,0,0,1,0
Gm37375,0,0,0,0,0,0,0,0,0,0,0,0
Tbx18,0,0,0,0,0,0,0,0,0,0,0,2
D030062O11Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm37374,0,0,0,0,0,0,0,0,0,0,0,0
Gm9541,0,0,0,0,0,0,0,0,0,0,0,0
Gm25528,0,0,0,0,0,0,0,0,0,0,0,0
Gm23176,0,0,0,0,0,0,0,0,0,0,0,0
Gm28877,0,0,0,0,0,0,0,0,0,0,0,0
Gm2324,0,0,0,0,0,0,0,0,0,0,0,0
Gm5368,0,0,0,0,0,0,0,0,0,0,0,0
Gm28231,0,4,1,0,1,0,2,1,1,0,1,2
Gm5066,0,0,0,1,0,1,0,0,0,0,0,0
Gm47620,0,0,0,0,0,0,0,0,0,0,0,0
Nt5e,708,1292,1155,587,96,557,1480,1602,1316,1911,1858,1566
Snx14,704,868,841,704,113,718,951,1027,894,1181,1184,798
Gm10163,3,8,0,1,0,1,1,4,2,1,0,2
Gm20537,0,0,0,0,0,0,1,0,0,2,0,1
Gm28229,0,6,4,2,2,2,3,1,2,6,13,1
Syncrip,1269,1367,1523,1942,308,1654,1715,1884,1596,1736,1708,1486
Snhg5,178,228,207,257,44,229,243,211,175,261,270,210
Snord50a,0,0,0,0,0,0,0,0,0,0,0,0
Snord50b,0,0,0,0,0,0,0,0,0,0,0,0
Gm22985,0,0,0,0,0,0,0,0,0,0,0,0
Zfp949,209,186,237,208,35,153,195,161,191,224,217,176
Gm26461,2,0,0,1,0,0,1,2,0,0,0,1
Trim43a,0,3,1,0,0,0,4,6,3,3,1,0
X9430037G07Rik,20,5,13,4,1,6,4,10,7,10,13,14
Gm29603,0,0,0,0,0,0,0,0,0,0,0,0
Gm23017,0,0,0,0,0,0,0,0,0,0,0,0
Gm38214,4,0,0,0,0,0,0,0,2,1,2,0
Gm37226,0,1,3,0,0,1,1,1,1,0,2,5
Mthfsl,323,316,320,269,56,308,359,352,239,376,308,302
Gm10634,0,0,0,0,0,0,0,0,0,1,0,0
Bcl2a1d,0,0,0,0,0,0,0,0,0,0,0,0
Gm37560,0,0,0,0,0,0,0,0,0,0,0,0
Gm26082,0,0,0,0,0,0,0,0,0,0,0,0
Gm37614,0,0,0,0,0,0,0,0,0,0,0,0
Gm29562,0,0,0,0,0,0,0,0,0,0,0,0
Trim43c,0,0,0,0,0,0,5,0,1,1,1,0
X9330159M07Rik,28,19,17,9,4,12,13,23,18,20,13,14
Gm9775,0,0,0,0,0,0,0,0,0,0,0,0
Gm26135,0,0,0,0,0,0,0,0,0,0,0,0
Gm26611,0,0,0,0,0,0,0,0,0,0,0,0
Gm2396,0,0,0,0,0,0,0,0,0,0,0,0
Gm23707,0,0,0,0,0,0,0,0,0,0,0,0
Bcl2a1a,0,0,0,2,2,1,1,7,3,0,2,0
Gm37833,0,0,0,0,0,0,0,0,0,0,0,0
Gm37993,0,0,0,0,0,0,0,0,0,0,0,0
Gm24463,0,0,0,0,0,0,0,0,0,0,0,0
Gm19498,0,0,0,0,0,0,0,0,0,0,0,0
Trim43b,0,0,0,1,0,0,0,0,0,0,0,0
X4930579C12Rik,0,0,0,0,0,0,0,0,0,0,0,0
Gm26423,0,0,0,0,0,0,0,0,0,0,0,0
Bcl2a1b,0,0,0,1,0,0,1,0,0,0,0,0
Gm29094,0,0,0,0,0,0,0,0,0,0,0,0
Mthfs,55,49,93,40,4,58,72,37,39,65,53,28
Gm38091,0,4,1,0,0,0,0,0,0,0,0,0
Gm47403,0,0,0,0,0,0,0,0,0,0,0,0
Minar1,0,0,0,0,0,0,0,0,0,0,0,1
Gm47409,0,0,0,0,0,0,0,0,0,0,0,0
Gm47410,0,0,0,0,0,0,0,0,0,0,0,0
Tmed3,339,390,428,308,48,351,339,345,293,442,493,301
Ankrd34c,0,0,0,0,0,0,0,0,0,0,0,0
Gm29608,0,0,0,0,0,0,0,0,0,0,0,0
Mir184,0,0,0,0,0,0,0,0,0,0,0,0
X1700017I07Rik,0,0,0,0,0,0,0,0,0,0,0,0
X4930524O08Rik,0,0,0,0,0,0,0,0,0,0,0,0
Rasgrf1,5,9,0,20,4,32,1,1,1,2,4,1
Gm23759,0,0,0,0,0,0,0,0,0,0,0,0
Gm17944,0,0,0,0,0,0,0,0,0,0,0,0
Ctsh,2353,3113,2881,2132,331,2029,3839,3455,3223,4443,3948,2873
Morf4l1,4128,5062,4254,4201,593,4482,4588,4767,4097,5367,4981,3779
Tmem41b.ps,5,5,10,44,4,9,5,6,10,8,8,14
X9430062P05Rik,0,0,0,0,0,0,0,2,0,1,0,0
Adamts7,23,46,32,30,4,28,41,47,45,55,31,30
Tbc1d2b,662,1000,633,824,105,689,1084,1182,946,1271,1135,814
Gm16200,0,1,0,1,0,3,2,0,0,1,0,0
Gm30849,0,0,0,0,0,0,0,0,0,0,0,2
Gm22717,0,0,0,0,0,0,0,0,0,0,0,0
Gm22866,0,0,0,0,0,0,0,0,0,0,0,0
Gm2497,0,0,0,0,0,0,0,0,0,0,0,0
Gm29605,0,0,0,0,0,0,0,0,0,0,0,0
Gm29604,0,0,0,0,0,0,0,0,0,0,0,0
Gm28703,0,0,0,0,0,0,0,0,0,0,0,0
Gm37665,0,0,0,0,0,0,0,0,0,0,0,0
Gm20561,0,0,0,0,0,0,0,0,0,0,0,0
Gm29408,0,0,0,0,0,0,0,1,0,0,0,0
Gm5620,2,8,16,11,1,8,3,2,1,4,4,5
Gm36960,0,0,0,0,0,0,0,0,0,0,0,0
Gm29602,0,0,0,0,0,0,0,0,0,0,0,0
Gm37812,0,0,0,0,0,0,0,0,0,0,0,0
Gm18378,0,0,0,0,0,0,0,0,0,0,0,0
Gm37457,0,0,0,0,0,0,0,0,0,0,0,0
Gm37040,0,0,0,0,0,0,0,0,0,0,0,0
Gm28652,0,0,0,0,0,0,0,0,0,0,0,0
A730094K22Rik,0,0,0,0,0,0,0,0,0,0,0,0
Zic1,0,0,0,0,0,0,0,0,0,0,0,0
Zic4,0,0,0,0,0,0,0,0,0,0,0,0
Gm37477,0,0,0,0,0,0,0,0,0,0,0,0
Gm29478,0,0,0,0,0,0,0,0,0,0,0,0
Gm37987,0,0,0,0,0,0,0,0,0,0,0,0
Gm26101,0,0,0,0,0,0,0,0,0,0,0,0
Gm31409,0,0,0,0,0,0,0,0,0,0,0,0
Plscr5,0,0,0,0,0,0,0,0,0,0,0,0
