EnsemblID,p22074-s001_Cont1_S141.unstranded_count,p22074-s002_Cont2_S142.unstranded_count,p22074-s003_Cont3_S143.unstranded_count,p22074-s004_FAC1_S144.unstranded_count,p22074-s005_FAC2_S145.unstranded_count,p22074-s006_FAC3_S146.unstranded_count,p22074-s007_LiproxposFAC1_S147.unstranded_count,p22074-s008_LiproxposFAC2_S148.unstranded_count,p22074-s009_LiproxposFAC3_S149.unstranded_count,p22074-s010_MTposFAC1_S150.unstranded_count,p22074-s011_MTposFAC2_S151.unstranded_count,p22074-s012_MTposFAC3_S152.unstranded_count
ENSMUSG00000065436,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021263,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113396,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093173,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114102,0,0,0,2,0,0,0,0,0,0,0,0
ENSMUSG00000112971,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000114045,17,22,16,32,2,33,16,20,15,23,25,13
ENSMUSG00000021264,514,574,549,810,118,600,677,628,560,733,580,541
ENSMUSG00000021265,61,81,52,32,4,29,23,37,21,83,49,23
ENSMUSG00000048856,2936,4203,6710,1363,174,2013,6880,4606,4760,7928,3932,4697
ENSMUSG00000065429,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021266,1874,2228,1955,1758,330,1703,1773,2057,1668,2364,2438,1659
ENSMUSG00000088217,0,0,0,0,0,0,0,0,0,1,0,2
ENSMUSG00000112981,0,0,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000040877,117,131,135,82,14,75,115,118,79,130,146,90
ENSMUSG00000113966,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113478,0,3,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040867,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113306,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092647,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093231,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000040856,0,0,1,0,0,0,0,0,0,0,0,1
ENSMUSG00000112977,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113704,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098709,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021268,0,0,0,0,1,0,0,0,0,0,0,1
ENSMUSG00000098990,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084535,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076451,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076316,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077025,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065526,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105210,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000072900,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076313,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095147,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094952,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000085925,0,5,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070080,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070072,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070076,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070133,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087855,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070129,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104858,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097451,0,0,0,0,0,0,0,0,1,0,0,0
ENSMUSG00000098466,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070101,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080406,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077879,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065433,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064452,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089509,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088294,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000089517,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000087885,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084691,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084549,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064496,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065013,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064621,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064417,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064679,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099132,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102657,4,0,2,0,0,0,0,0,0,0,0,0
ENSMUSG00000065757,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098202,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065749,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064487,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065022,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077881,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064545,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064720,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084487,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000064726,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000084604,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000088820,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065498,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065477,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093291,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104582,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080687,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065617,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076459,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065577,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070141,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076145,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000080411,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076272,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076241,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070105,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076396,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076006,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077980,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105853,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093218,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105178,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098807,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000098838,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076219,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106017,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076063,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099224,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077001,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000097391,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065428,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065426,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000099236,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070128,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000077925,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065448,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000070136,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065438,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076052,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000105849,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093089,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065570,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065561,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065497,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093351,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113711,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113625,11,6,7,9,2,12,6,11,8,6,8,8
ENSMUSG00000112940,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113063,2,2,0,1,0,0,0,0,0,0,0,0
ENSMUSG00000113868,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000113217,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113042,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113331,1,1,0,0,0,2,0,0,0,0,0,0
ENSMUSG00000113733,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113193,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113605,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113581,36,28,36,44,4,52,9,12,1,17,26,16
ENSMUSG00000080356,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000075707,99,106,107,104,13,129,19,32,12,13,50,24
ENSMUSG00000113198,6,10,9,9,1,11,6,2,2,7,3,5
ENSMUSG00000113512,0,0,1,0,0,2,2,0,0,0,0,0
ENSMUSG00000114183,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000017843,2231,2385,2072,2257,333,2001,2395,2386,1992,2786,2485,1886
ENSMUSG00000113585,6,24,21,6,0,6,7,11,7,8,6,10
ENSMUSG00000113361,27,34,29,37,11,21,39,39,35,19,36,15
ENSMUSG00000113702,2,0,0,1,0,0,0,0,0,0,1,0
ENSMUSG00000113781,0,0,0,0,0,3,0,0,1,0,0,0
ENSMUSG00000113662,2,4,2,2,1,8,1,6,10,7,13,0
ENSMUSG00000018707,1562,2141,1237,2414,454,2302,2647,3161,3900,5640,2987,2050
ENSMUSG00000090327,0,1,0,2,0,4,0,1,0,4,0,0
ENSMUSG00000056508,3,3,1,7,1,0,1,3,6,9,2,8
ENSMUSG00000098618,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021270,10402,11319,9875,11772,1983,11061,11652,12718,9962,12408,12381,8838
ENSMUSG00000037957,1099,1244,1286,1342,210,1212,1363,1442,1275,1707,1504,1188
ENSMUSG00000056458,15,15,22,33,1,26,28,14,32,21,23,21
ENSMUSG00000097650,1,2,0,0,0,1,2,0,0,0,3,0
ENSMUSG00000097832,3,10,0,2,1,6,1,3,2,1,2,2
ENSMUSG00000021271,385,352,358,396,56,331,312,382,262,405,447,329
ENSMUSG00000091498,1429,1428,1400,1917,239,1362,1128,1274,1069,1408,1594,1006
ENSMUSG00000021276,1135,1197,1275,1345,174,1238,1388,1368,1124,1470,1535,1080
ENSMUSG00000113385,1,0,1,7,0,1,3,4,0,3,6,0
ENSMUSG00000021275,374,410,281,535,73,350,469,408,391,664,449,420
ENSMUSG00000096942,29,34,30,165,7,49,50,32,19,40,31,28
ENSMUSG00000037904,161,188,227,143,19,126,223,180,146,268,217,205
ENSMUSG00000113682,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113056,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113597,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037896,1253,1405,1225,1642,251,1430,1403,1560,1280,1802,1777,1247
ENSMUSG00000114110,0,0,1,0,1,1,4,0,1,0,1,0
ENSMUSG00000113200,0,2,0,2,0,2,0,0,0,0,1,0
ENSMUSG00000083193,0,0,0,5,0,3,1,2,1,2,2,4
ENSMUSG00000021277,668,785,635,943,144,854,969,1041,936,1217,1210,925
ENSMUSG00000021278,2,3,2,4,1,7,1,3,2,4,6,1
ENSMUSG00000097381,2,1,0,3,0,0,3,0,1,0,4,0
ENSMUSG00000021279,605,766,419,743,108,619,685,775,807,1114,884,546
ENSMUSG00000087075,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021280,3,10,13,0,0,1,2,6,2,9,6,4
ENSMUSG00000097081,0,0,0,0,0,0,1,0,1,0,0,0
ENSMUSG00000021281,194,207,264,138,15,106,200,210,178,306,243,206
ENSMUSG00000113029,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000010529,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021282,18032,18892,16777,23033,3741,22162,21620,23771,20191,24678,24155,16719
ENSMUSG00000064493,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113462,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096995,3,2,1,9,0,3,1,7,1,2,9,2
ENSMUSG00000007411,3670,4327,3871,3733,573,3415,4483,4493,4015,5330,5123,3647
ENSMUSG00000113910,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000001270,15,13,8,11,3,16,6,13,2,14,19,11
ENSMUSG00000060950,909,1063,1080,1385,201,1293,1194,1237,1048,1485,1507,1215
ENSMUSG00000112991,0,0,0,0,0,0,0,0,1,1,0,0
ENSMUSG00000049792,1077,1235,1144,1442,212,1387,1147,1316,1042,1386,1607,1065
ENSMUSG00000037787,440,455,509,480,82,518,433,431,368,481,527,374
ENSMUSG00000090193,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090026,0,3,3,2,0,2,2,0,5,1,5,4
ENSMUSG00000021288,965,1042,946,1118,161,1111,1459,1489,1323,1757,1702,1223
ENSMUSG00000021287,64,127,97,62,5,87,91,91,61,132,103,85
ENSMUSG00000021286,1205,1343,1300,838,150,1003,941,1021,716,1146,1143,934
ENSMUSG00000021285,673,889,717,1197,146,918,840,934,764,1116,959,724
ENSMUSG00000113357,3,0,0,1,0,2,0,0,0,1,0,0
ENSMUSG00000113926,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113769,206,233,209,215,38,211,197,185,192,237,224,158
ENSMUSG00000113088,0,1,0,1,0,1,2,0,0,0,0,0
ENSMUSG00000021290,2340,2206,2856,2522,298,2495,2322,2158,1245,1964,1755,1479
ENSMUSG00000054003,0,3,0,0,3,0,0,0,1,0,0,0
ENSMUSG00000091402,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000037686,331,404,368,571,69,503,969,880,827,987,733,557
ENSMUSG00000093090,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000106228,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000065574,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021294,0,6,0,0,0,0,1,1,2,2,0,0
ENSMUSG00000113282,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103080,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113120,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000047828,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113189,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043122,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000054013,0,4,1,2,0,1,2,0,1,4,0,3
ENSMUSG00000037679,123,92,114,182,18,153,119,178,104,171,180,114
ENSMUSG00000011148,85,73,84,85,13,106,85,85,63,80,91,58
ENSMUSG00000064326,177,207,172,148,30,124,160,123,137,201,181,138
ENSMUSG00000001729,5464,6197,6013,6431,914,5719,6829,6677,5859,8121,7509,5852
ENSMUSG00000098380,0,0,0,0,0,3,0,0,0,0,0,0
ENSMUSG00000037638,446,545,408,636,97,575,552,605,466,739,563,408
ENSMUSG00000103898,23,20,32,21,3,20,30,44,29,45,41,15
ENSMUSG00000072825,7680,9292,6016,10511,1567,10011,8202,9079,7618,11072,10367,7292
ENSMUSG00000099165,0,0,0,0,0,0,0,1,0,0,0,0
ENSMUSG00000113231,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000052160,3,7,8,6,0,7,8,9,5,4,2,1
ENSMUSG00000072812,28,34,22,73,6,53,66,70,67,56,85,68
ENSMUSG00000037594,88,61,84,99,12,104,103,84,57,125,111,99
ENSMUSG00000047832,331,361,410,676,109,551,501,583,464,581,549,394
ENSMUSG00000021298,0,0,0,1,0,0,0,0,0,0,1,0
ENSMUSG00000113872,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000113830,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002799,0,0,0,0,0,6,1,0,1,0,0,0
ENSMUSG00000098338,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000002804,189,220,204,165,22,208,237,230,159,249,208,176
ENSMUSG00000097476,1,0,0,0,0,0,0,0,0,0,1,1
ENSMUSG00000011158,1052,1155,1076,1167,168,1037,1174,1028,1055,1512,1476,1057
ENSMUSG00000113519,0,1,2,5,0,2,3,1,0,3,4,0
ENSMUSG00000002803,712,941,739,553,114,616,687,707,668,1016,1120,757
ENSMUSG00000097100,2,0,0,0,0,0,3,0,0,0,0,0
ENSMUSG00000021143,796,1130,729,988,171,993,786,973,880,1260,1366,886
ENSMUSG00000104729,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000012211,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000021144,542,746,285,371,62,540,568,571,512,1000,653,411
ENSMUSG00000006356,3343,3995,4415,2908,430,2868,2715,2690,2222,3544,3826,3121
ENSMUSG00000006360,3,2,9,0,0,2,1,2,4,6,4,1
ENSMUSG00000037466,67,73,108,111,10,78,73,74,64,129,122,63
ENSMUSG00000105111,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000049036,2,1,1,0,0,0,1,0,0,0,0,0
ENSMUSG00000087842,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095079,0,0,0,0,0,0,0,0,2,0,0,0
ENSMUSG00000087642,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076613,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102962,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076614,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076615,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090726,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104218,5,4,3,16,1,4,2,2,8,11,8,3
ENSMUSG00000103198,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102832,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104213,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076617,0,1,0,1,0,0,0,0,0,0,3,0
ENSMUSG00000092683,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092737,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104594,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000092748,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076618,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076619,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076620,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076621,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094028,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094552,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096420,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095656,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094957,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094057,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094268,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096884,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096250,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095592,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093876,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095897,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103203,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096396,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095444,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096301,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102532,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096568,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095399,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076630,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000051804,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093818,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095549,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076632,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000043945,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102901,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000091606,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076633,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096464,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103934,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095612,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103111,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094164,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102645,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094951,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104103,2,3,2,9,3,2,7,2,4,2,3,5
ENSMUSG00000102848,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095866,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103262,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000090395,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095285,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104278,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102182,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096498,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103185,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095429,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096670,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103240,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103860,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095210,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103446,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103033,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103604,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095565,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102910,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103184,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076646,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104355,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096824,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103944,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094134,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094194,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095571,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103893,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102878,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096638,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104319,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076665,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076653,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094509,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076655,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000093838,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104393,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094533,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095583,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103271,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103297,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096108,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000095642,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076661,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104129,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096805,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103918,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094102,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102515,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000096459,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076652,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103121,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076666,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103537,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094029,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076668,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103939,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076670,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102479,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102497,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076672,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000094322,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000102601,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103989,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000076674,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000104115,0,0,0,0,0,0,0,0,0,0,0,0
ENSMUSG00000103340,0,0,0,0,0,0,0,0,0,0,0,0
